geneID,Fst_p1_p2,Fst_p1_p3,Fst_p1_p4,Fst_p1_p5,Fst_p1_p6,Fst_p1_p7,Fst_p1_p8,Fst_p1_p9,Fst_p1_p10,Fst_p2_p3,Fst_p2_p4,Fst_p2_p5,Fst_p2_p6,Fst_p2_p7,Fst_p2_p8,Fst_p2_p9,Fst_p2_p10,Fst_p3_p4,Fst_p3_p5,Fst_p3_p6,Fst_p3_p7,Fst_p3_p8,Fst_p3_p9,Fst_p3_p10,Fst_p4_p5,Fst_p4_p6,Fst_p4_p7,Fst_p4_p8,Fst_p4_p9,Fst_p4_p10,Fst_p5_p6,Fst_p5_p7,Fst_p5_p8,Fst_p5_p9,Fst_p5_p10,Fst_p6_p7,Fst_p6_p8,Fst_p6_p9,Fst_p6_p10,Fst_p7_p8,Fst_p7_p9,Fst_p7_p10,Fst_p8_p9,Fst_p8_p10,Fst_p9_p10
34306,-0.0103,-0.0219,-0.0205,-0.0103,-0.0263,0.0284,0.0284,0.0068,0.0068,-0.0226,0.0137,-0.0263,-0.0103,-0.0141,-0.0141,-0.0231,-0.0231,-0.0062,-0.0226,-0.0219,0.0026,0.0026,-0.0126,-0.0126,0.0137,-0.0205,0.0656,0.0656,0.0378,0.0378,-0.0103,-0.0141,-0.0141,-0.0231,-0.0231,0.0284,0.0284,0.0068,0.0068,-0.0263,-0.0234,-0.0234,-0.0234,-0.0234,-0.0263
34309,-0.0103,-0.0219,-0.0205,-0.0103,-0.0263,0.0284,0.0284,0.0068,0.0068,-0.0226,0.0137,-0.0263,-0.0103,-0.0141,-0.0141,-0.0231,-0.0231,-0.0062,-0.0226,-0.0219,0.0026,0.0026,-0.0126,-0.0126,0.0137,-0.0205,0.0656,0.0656,0.0378,0.0378,-0.0103,-0.0141,-0.0141,-0.0231,-0.0231,0.0284,0.0284,0.0068,0.0068,-0.0263,-0.0234,-0.0234,-0.0234,-0.0234,-0.0263
34368,-0.0263,-0.0263,-0.0205,-0.0205,0.0022,0.0022,-0.0219,-0.0205,-0.0205,-0.0263,-0.0205,-0.0205,0.0022,0.0022,-0.0219,-0.0205,-0.0205,-0.0205,-0.0205,0.0022,0.0022,-0.0219,-0.0205,-0.0205,-0.0263,-0.0171,-0.0171,-0.0062,-0.0263,-0.0263,-0.0171,-0.0171,-0.0062,-0.0263,-0.0263,-0.0263,0.0265,-0.0171,-0.0171,0.0265,-0.0171,-0.0171,-0.0062,-0.0062,-0.0263
34465,0.0022,-0.0171,-0.0171,nan,0.0265,0.0022,0.0022,-0.0263,0.0542,-0.0205,-0.0205,nan,-0.0219,-0.0263,-0.0263,0.0022,-0.0103,-0.0263,nan,-0.0062,-0.0205,-0.0205,-0.0171,0.0137,nan,-0.0062,-0.0205,-0.0205,-0.0171,0.0137,nan,nan,nan,nan,nan,-0.0219,-0.0219,0.0265,-0.0226,-0.0263,0.0022,-0.0103,0.0022,-0.0103,0.0542
34512,0.0022,-0.0171,-0.0171,nan,0.0265,0.0022,0.0022,-0.0263,0.0542,-0.0205,-0.0205,nan,-0.0219,-0.0263,-0.0263,0.0022,-0.0103,-0.0263,nan,-0.0062,-0.0205,-0.0205,-0.0171,0.0137,nan,-0.0062,-0.0205,-0.0205,-0.0171,0.0137,nan,nan,nan,nan,nan,-0.0219,-0.0219,0.0265,-0.0226,-0.0263,0.0022,-0.0103,0.0022,-0.0103,0.0542
34780,-0.0226,-0.0263,-0.0126,-0.0219,-0.0219,0.0226,-0.0126,-0.0226,-0.0263,-0.0226,-0.0231,-0.0103,-0.0103,0,-0.0231,-0.0263,-0.0226,-0.0126,-0.0219,-0.0219,0.0226,-0.0126,-0.0226,-0.0263,0.0068,0.0068,-0.015,-0.0263,-0.0231,-0.0126,-0.0263,0.0541,0.0068,-0.0103,-0.0219,0.0541,0.0068,-0.0103,-0.0219,-0.015,0,0.0226,-0.0231,-0.0126,-0.0226
34801,0.0068,-0.0103,-0.0263,0.0068,-0.0219,0.0541,0.0284,0.0284,0.0541,-0.0231,0.0068,-0.0263,-0.0126,-0.015,-0.0234,-0.0234,-0.015,-0.0103,-0.0231,-0.0226,0,-0.0141,-0.0141,0,0.0068,-0.0219,0.0541,0.0284,0.0284,0.0541,-0.0126,-0.015,-0.0234,-0.0234,-0.015,0.0226,0.0026,0.0026,0.0226,-0.0236,-0.0236,-0.0263,-0.0263,-0.0236,-0.0236
34848,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0171,-0.0263,0.0022,0.0022,0.118,-0.0171,0.0542,0.0542,-0.0171,-0.0205,-0.0205,0.0656,-0.0263,0.0137,0.0137,0.0022,0.0022,0.118,-0.0171,0.0542,0.0542,-0.0263,0.0284,-0.0205,-0.0103,-0.0103,0.0284,-0.0205,-0.0103,-0.0103,0.0656,-0.0141,-0.0141,0.0137,0.0137,-0.0263
34856,0.117,0.0421,0.0164,-0.0159,-0.0027,nan,0.117,0.117,0.2343,-0.0103,0.0068,0.0541,0.0284,nan,-0.0263,-0.0263,0.0022,-0.0231,0,-0.0141,nan,-0.0103,-0.0103,0.0542,-0.015,-0.0234,nan,0.0068,0.0068,0.0848,-0.0236,nan,0.0541,0.0541,0.1539,nan,0.0284,0.0284,0.118,nan,nan,nan,-0.0263,0.0022,0.0022
34864,0,-0.0141,0,-0.0263,-0.0141,0.0699,0.0188,0,0.0188,-0.0236,-0.0263,0,-0.0236,-0.0032,-0.0237,-0.0263,-0.0237,-0.0236,-0.0141,-0.0263,0.0152,-0.0156,-0.0236,-0.0156,0,-0.0236,-0.0032,-0.0237,-0.0263,-0.0237,-0.0141,0.0699,0.0188,0,0.0188,0.0152,-0.0156,-0.0236,-0.0156,-0.0161,-0.0032,-0.0161,-0.0237,-0.0263,-0.0237
34882,0,-0.0141,0,-0.0263,-0.0141,0.0699,0.0188,0,0.0188,-0.0236,-0.0263,0,-0.0236,-0.0032,-0.0237,-0.0263,-0.0237,-0.0236,-0.0141,-0.0263,0.0152,-0.0156,-0.0236,-0.0156,0,-0.0236,-0.0032,-0.0237,-0.0263,-0.0237,-0.0141,0.0699,0.0188,0,0.0188,0.0152,-0.0156,-0.0236,-0.0156,-0.0161,-0.0032,-0.0161,-0.0237,-0.0263,-0.0237
34919,-0.0263,-0.0263,0.0137,-0.0263,-0.0263,-0.0205,-0.0263,-0.0263,-0.0171,-0.0263,0.0137,-0.0263,-0.0263,-0.0205,-0.0263,-0.0263,-0.0171,0.0137,-0.0263,-0.0263,-0.0205,-0.0263,-0.0263,-0.0171,0.0137,0.0137,-0.0103,0.0137,0.0137,0.0542,-0.0263,-0.0205,-0.0263,-0.0263,-0.0171,-0.0205,-0.0263,-0.0263,-0.0171,-0.0205,-0.0205,0.0022,-0.0263,-0.0171,-0.0171
34934,-0.0205,-0.0219,0.0068,-0.0263,-0.0205,0.0284,0.0068,-0.0219,-0.0263,-0.0062,0.0378,-0.0205,-0.0263,0.0656,0.0378,-0.0062,-0.0205,-0.0126,-0.0219,-0.0062,0.0026,-0.0126,-0.0263,-0.0219,0.0068,0.0378,-0.0234,-0.0263,-0.0126,0.0068,-0.0205,0.0284,0.0068,-0.0219,-0.0263,0.0656,0.0378,-0.0062,-0.0205,-0.0234,0.0026,0.0284,-0.0126,0.0068,-0.0219
35094,0.067,0.0147,-0.0032,0.0147,-0.0032,0.3275,0.1954,0.1954,0.2556,-0.015,-0.0017,-0.015,-0.0017,0.0848,0.0068,0.0068,0.0378,-0.0237,-0.0263,-0.0237,0.1539,0.0541,0.0541,0.0968,-0.0237,-0.0263,0.1926,0.0836,0.0836,0.1313,-0.0237,0.1539,0.0541,0.0541,0.0968,0.1926,0.0836,0.0836,0.1313,0.0022,0.0022,-0.0171,-0.0263,-0.0205,-0.0205
35133,-0.0226,-0.0226,-0.0126,-0.0226,-0.0219,0.0226,-0.0126,0.0026,-0.0263,-0.0263,-0.0231,-0.0263,-0.0103,0,-0.0231,-0.0141,-0.0226,-0.0231,-0.0263,-0.0103,0,-0.0231,-0.0141,-0.0226,-0.0231,0.0068,-0.015,-0.0263,-0.0234,-0.0126,-0.0103,0,-0.0231,-0.0141,-0.0226,0.0541,0.0068,0.0284,-0.0219,-0.015,-0.0236,0.0226,-0.0234,-0.0126,0.0026
35139,-0.0226,-0.0226,-0.0126,-0.0226,-0.0219,0.0226,-0.0126,0.0026,-0.0263,-0.0263,-0.0231,-0.0263,-0.0103,0,-0.0231,-0.0141,-0.0226,-0.0231,-0.0263,-0.0103,0,-0.0231,-0.0141,-0.0226,-0.0231,0.0068,-0.015,-0.0263,-0.0234,-0.0126,-0.0103,0,-0.0231,-0.0141,-0.0226,0.0541,0.0068,0.0284,-0.0219,-0.015,-0.0236,0.0226,-0.0234,-0.0126,0.0026
35181,0.067,0.0147,-0.0032,0.0147,-0.0032,0.3275,0.1954,0.1954,0.2556,-0.015,-0.0017,-0.015,-0.0017,0.0848,0.0068,0.0068,0.0378,-0.0237,-0.0263,-0.0237,0.1539,0.0541,0.0541,0.0968,-0.0237,-0.0263,0.1926,0.0836,0.0836,0.1313,-0.0237,0.1539,0.0541,0.0541,0.0968,0.1926,0.0836,0.0836,0.1313,0.0022,0.0022,-0.0171,-0.0263,-0.0205,-0.0205
35283,-0.0205,-0.0219,0.0068,-0.0263,-0.0205,0.0284,0.0068,-0.0219,-0.0263,-0.0062,0.0378,-0.0205,-0.0263,0.0656,0.0378,-0.0062,-0.0205,-0.0126,-0.0219,-0.0062,0.0026,-0.0126,-0.0263,-0.0219,0.0068,0.0378,-0.0234,-0.0263,-0.0126,0.0068,-0.0205,0.0284,0.0068,-0.0219,-0.0263,0.0656,0.0378,-0.0062,-0.0205,-0.0234,0.0026,0.0284,-0.0126,0.0068,-0.0219
35426,-0.0226,-0.0226,-0.0126,-0.0226,-0.0219,0.0226,-0.0126,0.0026,-0.0263,-0.0263,-0.0231,-0.0263,-0.0103,0,-0.0231,-0.0141,-0.0226,-0.0231,-0.0263,-0.0103,0,-0.0231,-0.0141,-0.0226,-0.0231,0.0068,-0.015,-0.0263,-0.0234,-0.0126,-0.0103,0,-0.0231,-0.0141,-0.0226,0.0541,0.0068,0.0284,-0.0219,-0.015,-0.0236,0.0226,-0.0234,-0.0126,0.0026
35494,0.0152,-0.0027,-0.0027,0.0152,-0.0236,0.241,0.0661,0.0997,0.038,-0.0237,-0.0237,-0.0263,-0.0032,0.0836,-0.0156,-0.0017,-0.0237,-0.0263,-0.0237,-0.0159,0.117,-0.0027,0.0164,-0.0159,-0.0237,-0.0159,0.117,-0.0027,0.0164,-0.0159,-0.0032,0.0836,-0.0156,-0.0017,-0.0237,0.1954,0.038,0.067,0.0147,0.0284,0.0068,0.0541,-0.0234,-0.0236,-0.015
35601,-0.0226,-0.0226,-0.0126,-0.0226,-0.0219,0.0226,-0.0126,0.0026,-0.0263,-0.0263,-0.0231,-0.0263,-0.0103,0,-0.0231,-0.0141,-0.0226,-0.0231,-0.0263,-0.0103,0,-0.0231,-0.0141,-0.0226,-0.0231,0.0068,-0.015,-0.0263,-0.0234,-0.0126,-0.0103,0,-0.0231,-0.0141,-0.0226,0.0541,0.0068,0.0284,-0.0219,-0.015,-0.0236,0.0226,-0.0234,-0.0126,0.0026
35683,0.0152,0.0152,-0.0027,0.0152,-0.0156,0.241,0.0661,0.0997,0.038,-0.0263,-0.0237,-0.0263,-0.0161,0.0836,-0.0156,-0.0017,-0.0237,-0.0237,-0.0263,-0.0161,0.0836,-0.0156,-0.0017,-0.0237,-0.0237,-0.0237,0.117,-0.0027,0.0164,-0.0159,-0.0161,0.0836,-0.0156,-0.0017,-0.0237,0.1541,0.0152,0.0393,-0.0032,0.0284,0.0068,0.0541,-0.0234,-0.0236,-0.015
35747,0.067,0.038,-0.0032,0.0147,-0.0032,0.3275,0.1954,0.1447,0.1954,-0.0234,-0.0017,-0.015,-0.0017,0.0848,0.0068,-0.0126,0.0068,-0.0156,-0.0236,-0.0156,0.118,0.0284,0.0026,0.0284,-0.0237,-0.0263,0.1926,0.0836,0.0468,0.0836,-0.0237,0.1539,0.0541,0.0226,0.0541,0.1926,0.0836,0.0468,0.0836,0.0022,0.0265,0.0022,-0.0219,-0.0263,-0.0219
35820,0.0152,-0.0027,-0.0156,-0.0027,-0.0236,0.1863,0.0661,0.0661,0.0152,-0.0237,-0.0161,-0.0237,-0.0032,0.0468,-0.0156,-0.0156,-0.0263,-0.0237,-0.0263,-0.0159,0.0752,-0.0027,-0.0027,-0.0237,-0.0237,-0.0237,0.1078,0.0152,0.0152,-0.0161,-0.0159,0.0752,-0.0027,-0.0027,-0.0237,0.1447,0.038,0.038,-0.0032,0.0026,0.0026,0.0468,-0.0263,-0.0156,-0.0156
35912,0.0022,0.0022,-0.0171,-0.0263,0.0022,0.0022,0.0022,-0.0263,0.0542,-0.0263,-0.0205,0.0022,-0.0263,-0.0263,-0.0263,0.0022,-0.0103,-0.0205,0.0022,-0.0263,-0.0263,-0.0263,0.0022,-0.0103,-0.0171,-0.0205,-0.0205,-0.0205,-0.0171,0.0137,0.0022,0.0022,0.0022,-0.0263,0.0542,-0.0263,-0.0263,0.0022,-0.0103,-0.0263,0.0022,-0.0103,0.0022,-0.0103,0.0542
35967,-0.0263,-0.0263,-0.0205,-0.0205,0.0022,0.0022,-0.0219,-0.0205,-0.0205,-0.0263,-0.0205,-0.0205,0.0022,0.0022,-0.0219,-0.0205,-0.0205,-0.0205,-0.0205,0.0022,0.0022,-0.0219,-0.0205,-0.0205,-0.0263,-0.0171,-0.0171,-0.0062,-0.0263,-0.0263,-0.0171,-0.0171,-0.0062,-0.0263,-0.0263,-0.0263,0.0265,-0.0171,-0.0171,0.0265,-0.0171,-0.0171,-0.0062,-0.0062,-0.0263
35976,0.0997,0.0661,0.0152,0.038,0.0152,0.3048,0.241,0.1863,0.3048,-0.0234,-0.0017,-0.015,-0.0017,0.0378,0.0068,-0.0126,0.0378,-0.0156,-0.0236,-0.0156,0.0656,0.0284,0.0026,0.0656,-0.0237,-0.0263,0.1313,0.0836,0.0468,0.1313,-0.0237,0.0968,0.0541,0.0226,0.0968,0.1313,0.0836,0.0468,0.1313,-0.0205,-0.0062,-0.0263,-0.0219,-0.0205,-0.0062
36013,-0.0103,-0.0219,-0.0205,-0.0263,-0.0205,0.0022,-0.0103,-0.0205,-0.0263,-0.0226,0.0137,-0.0103,0.0137,0.0542,-0.0263,0.0137,-0.0103,-0.0062,-0.0219,-0.0062,0.0265,-0.0226,-0.0062,-0.0219,-0.0205,-0.0263,-0.0171,0.0137,-0.0263,-0.0205,-0.0205,0.0022,-0.0103,-0.0205,-0.0263,-0.0171,0.0137,-0.0263,-0.0205,0.0542,-0.0171,0.0022,0.0137,-0.0103,-0.0205
36031,0.0068,-0.0103,-0.0263,-0.0219,-0.0103,0.0541,0.0284,0.0068,0.0068,-0.0231,0.0068,-0.0126,-0.0231,-0.015,-0.0234,-0.0263,-0.0263,-0.0103,-0.0226,-0.0263,0,-0.0141,-0.0231,-0.0231,-0.0219,-0.0103,0.0541,0.0284,0.0068,0.0068,-0.0226,0.0226,0.0026,-0.0126,-0.0126,0,-0.0141,-0.0231,-0.0231,-0.0236,-0.015,-0.015,-0.0234,-0.0234,-0.0263
36155,0.0997,0.0661,0.0152,0.038,0.0152,0.3048,0.241,0.1863,0.3048,-0.0234,-0.0017,-0.015,-0.0017,0.0378,0.0068,-0.0126,0.0378,-0.0156,-0.0236,-0.0156,0.0656,0.0284,0.0026,0.0656,-0.0237,-0.0263,0.1313,0.0836,0.0468,0.1313,-0.0237,0.0968,0.0541,0.0226,0.0968,0.1313,0.0836,0.0468,0.1313,-0.0205,-0.0062,-0.0263,-0.0219,-0.0205,-0.0062
36156,-0.0103,-0.0103,0.0068,-0.0103,-0.0263,0.0284,0.0068,0.0284,-0.0103,-0.0263,-0.0231,-0.0263,-0.0103,-0.0141,-0.0231,-0.0141,-0.0263,-0.0231,-0.0263,-0.0103,-0.0141,-0.0231,-0.0141,-0.0263,-0.0231,0.0068,-0.0234,-0.0263,-0.0234,-0.0231,-0.0103,-0.0141,-0.0231,-0.0141,-0.0263,0.0284,0.0068,0.0284,-0.0103,-0.0234,-0.0263,-0.0141,-0.0234,-0.0231,-0.0141
36232,-0.0103,-0.0219,-0.0205,-0.0219,-0.0205,0.0022,-0.0103,-0.0205,-0.0263,-0.0226,0.0137,-0.0226,0.0137,0.0542,-0.0263,0.0137,-0.0103,-0.0062,-0.0263,-0.0062,0.0265,-0.0226,-0.0062,-0.0219,-0.0062,-0.0263,-0.0171,0.0137,-0.0263,-0.0205,-0.0062,0.0265,-0.0226,-0.0062,-0.0219,-0.0171,0.0137,-0.0263,-0.0205,0.0542,-0.0171,0.0022,0.0137,-0.0103,-0.0205
36346,0.0265,0.0265,0.0022,-0.0171,0.0848,0.2343,0.0542,0.0542,0.1926,-0.0263,-0.0219,-0.0062,-0.0126,0.0752,-0.0226,-0.0226,0.0468,-0.0219,-0.0062,-0.0126,0.0752,-0.0226,-0.0226,0.0468,-0.0205,0.0068,0.117,-0.0103,-0.0103,0.0836,0.0378,0.1692,0.0137,0.0137,0.1313,0.0164,-0.0231,-0.0231,-0.0017,0.0421,0.0421,-0.0237,-0.0263,0.0188,0.0188
36393,0.0265,0.0265,0.0022,-0.0171,0.0848,0.2343,0.0542,0.0542,0.1926,-0.0263,-0.0219,-0.0062,-0.0126,0.0752,-0.0226,-0.0226,0.0468,-0.0219,-0.0062,-0.0126,0.0752,-0.0226,-0.0226,0.0468,-0.0205,0.0068,0.117,-0.0103,-0.0103,0.0836,0.0378,0.1692,0.0137,0.0137,0.1313,0.0164,-0.0231,-0.0231,-0.0017,0.0421,0.0421,-0.0237,-0.0263,0.0188,0.0188
36405,0.0265,0.0265,0.0022,-0.0171,0.0848,0.2343,0.0542,0.0542,0.1926,-0.0263,-0.0219,-0.0062,-0.0126,0.0752,-0.0226,-0.0226,0.0468,-0.0219,-0.0062,-0.0126,0.0752,-0.0226,-0.0226,0.0468,-0.0205,0.0068,0.117,-0.0103,-0.0103,0.0836,0.0378,0.1692,0.0137,0.0137,0.1313,0.0164,-0.0231,-0.0231,-0.0017,0.0421,0.0421,-0.0237,-0.0263,0.0188,0.0188
36411,0.0265,0.0022,-0.0171,-0.0263,0.0542,0.118,0.0265,0.0265,0.1926,-0.0219,-0.0062,0.0265,-0.0226,0.0026,-0.0263,-0.0263,0.0468,-0.0205,0.0022,-0.0103,0.0284,-0.0219,-0.0219,0.0836,-0.0171,0.0137,0.0656,-0.0062,-0.0062,0.1313,0.0542,0.118,0.0265,0.0265,0.1926,-0.0141,-0.0226,-0.0226,0.0188,0.0026,0.0026,-0.0156,-0.0263,0.0468,0.0468
36654,0.1396,0.0661,-0.0027,0.0152,0.0152,0.3048,0.241,0.1863,0.3048,-0.0141,0.0421,0.0188,0.0188,0.0137,-0.0103,-0.0226,0.0137,-0.0027,-0.0156,-0.0156,0.0656,0.0284,0.0026,0.0656,-0.0237,-0.0237,0.1692,0.117,0.0752,0.1692,-0.0263,0.1313,0.0836,0.0468,0.1313,0.1313,0.0836,0.0468,0.1313,-0.0205,-0.0062,-0.0263,-0.0219,-0.0205,-0.0062
36685,0.1396,0.0661,-0.0027,0.0152,0.0152,0.3048,0.241,0.1863,0.3048,-0.0141,0.0421,0.0188,0.0188,0.0137,-0.0103,-0.0226,0.0137,-0.0027,-0.0156,-0.0156,0.0656,0.0284,0.0026,0.0656,-0.0237,-0.0237,0.1692,0.117,0.0752,0.1692,-0.0263,0.1313,0.0836,0.0468,0.1313,0.1313,0.0836,0.0468,0.1313,-0.0205,-0.0062,-0.0263,-0.0219,-0.0205,-0.0062
36778,0.1396,0.0661,-0.0027,0.0152,0.038,0.3048,0.241,0.241,0.3797,-0.0141,0.0421,0.0188,0,0.0137,-0.0103,-0.0103,0.0542,-0.0027,-0.0156,-0.0236,0.0656,0.0284,0.0284,0.118,-0.0237,-0.0159,0.1692,0.117,0.117,0.2343,-0.0237,0.1313,0.0836,0.0836,0.1926,0.0968,0.0541,0.0541,0.1539,-0.0205,-0.0205,-0.0171,-0.0263,0.0022,0.0022
36827,0.0068,-0.0219,-0.0103,-0.0219,-0.0263,0.0284,0.0068,-0.0103,-0.0103,-0.0126,-0.0231,-0.0126,0.0068,-0.0234,-0.0263,-0.0231,-0.0231,-0.0226,-0.0263,-0.0219,0.0026,-0.0126,-0.0226,-0.0226,-0.0226,-0.0103,-0.0141,-0.0231,-0.0263,-0.0263,-0.0219,0.0026,-0.0126,-0.0226,-0.0226,0.0284,0.0068,-0.0103,-0.0103,-0.0234,-0.0141,-0.0141,-0.0231,-0.0231,-0.0263
37166,-0.0103,-0.0103,-0.0263,-0.0219,-0.0103,-0.0103,-0.0103,-0.0219,0.0068,-0.0263,-0.0103,-0.0226,-0.0263,-0.0263,-0.0263,-0.0226,-0.0231,-0.0103,-0.0226,-0.0263,-0.0263,-0.0263,-0.0226,-0.0231,-0.0219,-0.0103,-0.0103,-0.0103,-0.0219,0.0068,-0.0226,-0.0226,-0.0226,-0.0263,-0.0126,-0.0263,-0.0263,-0.0226,-0.0231,-0.0263,-0.0226,-0.0231,-0.0226,-0.0231,-0.0126
37255,-0.0263,-0.0263,-0.0205,-0.0205,0.0022,0.0022,-0.0219,-0.0205,-0.0205,-0.0263,-0.0205,-0.0205,0.0022,0.0022,-0.0219,-0.0205,-0.0205,-0.0205,-0.0205,0.0022,0.0022,-0.0219,-0.0205,-0.0205,-0.0263,-0.0171,-0.0171,-0.0062,-0.0263,-0.0263,-0.0171,-0.0171,-0.0062,-0.0263,-0.0263,-0.0263,0.0265,-0.0171,-0.0171,0.0265,-0.0171,-0.0171,-0.0062,-0.0062,-0.0263
37293,-0.0103,-0.0219,-0.0205,-0.0219,-0.0205,0.0022,-0.0103,-0.0205,-0.0263,-0.0226,0.0137,-0.0226,0.0137,0.0542,-0.0263,0.0137,-0.0103,-0.0062,-0.0263,-0.0062,0.0265,-0.0226,-0.0062,-0.0219,-0.0062,-0.0263,-0.0171,0.0137,-0.0263,-0.0205,-0.0062,0.0265,-0.0226,-0.0062,-0.0219,-0.0171,0.0137,-0.0263,-0.0205,0.0542,-0.0171,0.0022,0.0137,-0.0103,-0.0205
